time	V(p001)
	2.947381e+002	4.985616e+001
	2.947847e+002	4.985904e+001
	2.947891e+002	4.985931e+001
	2.948341e+002	4.986210e+001
	2.954991e+002	4.990323e+001
	2.957178e+002	4.991675e+001
	2.957247e+002	4.991718e+001
	2.961809e+002	4.994537e+001
	2.964016e+002	4.995900e+001
	2.972853e+002	5.001357e+001
	2.973772e+002	5.001925e+001
	2.979091e+002	5.005206e+001
	2.979128e+002	5.005229e+001
	2.979208e+002	5.005278e+001
	2.979288e+002	5.005328e+001
	2.979368e+002	5.005377e+001
	2.979448e+002	5.005426e+001
	2.979528e+002	5.005476e+001
	2.979608e+002	5.005525e+001
	2.979688e+002	5.005574e+001
	2.981175e+002	5.006491e+001
	2.981191e+002	5.006501e+001
	2.981209e+002	5.006513e+001
	2.982384e+002	5.007237e+001
	2.984284e+002	5.008409e+001
	2.984292e+002	5.008414e+001
	2.984298e+002	5.008417e+001
	2.984299e+002	5.008418e+001
	2.984304e+002	5.008421e+001
	2.984311e+002	5.008426e+001
	2.984314e+002	5.008427e+001
	2.984317e+002	5.008429e+001
	2.984320e+002	5.008431e+001
	2.984326e+002	5.008435e+001
	2.984342e+002	5.008444e+001
	2.984348e+002	5.008448e+001
	2.984436e+002	5.008502e+001
	2.985257e+002	5.009009e+001
	2.986826e+002	5.009976e+001
	2.988532e+002	5.011027e+001
	2.988564e+002	5.011047e+001
	2.988601e+002	5.011070e+001
	2.989139e+002	5.011401e+001
	2.990454e+002	5.012212e+001
	2.990462e+002	5.012217e+001
	2.990465e+002	5.012218e+001
	2.990472e+002	5.012222e+001
	2.990484e+002	5.012230e+001
	2.990759e+002	5.012399e+001
	2.993690e+002	5.014205e+001
	2.993878e+002	5.014321e+001
	2.996309e+002	5.015818e+001
	3.002547e+002	5.019658e+001
	3.004043e+002	5.020579e+001
	3.004547e+002	5.020889e+001
	3.004553e+002	5.020892e+001
	3.004653e+002	5.020954e+001
	3.005240e+002	5.021315e+001
	3.005250e+002	5.021321e+001
	3.005287e+002	5.021344e+001
	3.006175e+002	5.021890e+001
	3.009600e+002	5.023997e+001
	3.009831e+002	5.024139e+001
	3.009853e+002	5.024152e+001
	3.009856e+002	5.024155e+001
	3.009859e+002	5.024157e+001
	3.009863e+002	5.024159e+001
	3.009866e+002	5.024161e+001
	3.009869e+002	5.024163e+001
	3.009873e+002	5.024165e+001
	3.009876e+002	5.024167e+001
	3.009886e+002	5.024173e+001
	3.009929e+002	5.024200e+001
	3.012192e+002	5.025591e+001
	3.014271e+002	5.026869e+001
	3.014275e+002	5.026872e+001
	3.014297e+002	5.026885e+001
	3.014341e+002	5.026912e+001
	3.015266e+002	5.027481e+001
	3.031935e+002	5.037718e+001
	3.031950e+002	5.037727e+001
	3.031972e+002	5.037741e+001
	3.031980e+002	5.037746e+001
	3.032027e+002	5.037774e+001
	3.034986e+002	5.039590e+001
	3.035008e+002	5.039603e+001
	3.035021e+002	5.039611e+001
	3.035046e+002	5.039626e+001
	3.036471e+002	5.040501e+001
	3.037271e+002	5.040991e+001
	3.037286e+002	5.041001e+001
	3.037293e+002	5.041005e+001
	3.037305e+002	5.041012e+001
	3.037330e+002	5.041028e+001
	3.037593e+002	5.041189e+001
	3.037636e+002	5.041216e+001
	3.038449e+002	5.041714e+001
	3.044474e+002	5.045407e+001
	3.044489e+002	5.045417e+001
	3.044497e+002	5.045422e+001
	3.044500e+002	5.045424e+001
	3.044507e+002	5.045428e+001
	3.044519e+002	5.045435e+001
	3.045394e+002	5.045972e+001
	3.045418e+002	5.045986e+001
	3.045421e+002	5.045988e+001
	3.045432e+002	5.045995e+001
	3.045438e+002	5.045998e+001
	3.045450e+002	5.046006e+001
	3.045494e+002	5.046033e+001
	3.045504e+002	5.046038e+001
	3.045505e+002	5.046040e+001
	3.045508e+002	5.046041e+001
	3.045514e+002	5.046045e+001
	3.045514e+002	5.046045e+001
	3.045519e+002	5.046048e+001
	3.045520e+002	5.046049e+001
	3.045522e+002	5.046049e+001
	3.045522e+002	5.046050e+001
	3.045523e+002	5.046050e+001
	3.045524e+002	5.046051e+001
	3.045527e+002	5.046053e+001
	3.045534e+002	5.046057e+001
	3.045538e+002	5.046060e+001
	3.045546e+002	5.046065e+001
	3.045549e+002	5.046067e+001
	3.045568e+002	5.046078e+001
	3.045593e+002	5.046093e+001
	3.046699e+002	5.046771e+001
	3.048149e+002	5.047660e+001
	3.050924e+002	5.049360e+001
	3.051024e+002	5.049421e+001
	3.051037e+002	5.049429e+001
	3.051046e+002	5.049434e+001
	3.051059e+002	5.049442e+001
	3.051084e+002	5.049457e+001
	3.051609e+002	5.049779e+001
	3.054896e+002	5.051792e+001
	3.055384e+002	5.052090e+001
	3.055393e+002	5.052096e+001
	3.055437e+002	5.052123e+001
	3.055474e+002	5.052146e+001
	3.056024e+002	5.052483e+001
	3.059287e+002	5.054480e+001
	3.061662e+002	5.055933e+001
	3.061677e+002	5.055943e+001
	3.061696e+002	5.055954e+001
	3.062559e+002	5.056482e+001
	3.065346e+002	5.058187e+001
	3.069296e+002	5.060603e+001
	3.069323e+002	5.060619e+001
	3.069350e+002	5.060635e+001
	3.069376e+002	5.060652e+001
	3.069403e+002	5.060668e+001
	3.069430e+002	5.060684e+001
	3.069457e+002	5.060701e+001
	3.069484e+002	5.060717e+001
	3.081827e+002	5.068259e+001
	3.082502e+002	5.068671e+001
	3.084502e+002	5.069893e+001
	3.086377e+002	5.071037e+001
	3.086496e+002	5.071110e+001
	3.091790e+002	5.074340e+001
	3.091805e+002	5.074350e+001
	3.091824e+002	5.074361e+001
	3.094974e+002	5.076283e+001
	3.094984e+002	5.076288e+001
	3.094994e+002	5.076294e+001
	3.095004e+002	5.076300e+001
	3.095014e+002	5.076306e+001
	3.095023e+002	5.076312e+001
	3.095033e+002	5.076318e+001
	3.095043e+002	5.076324e+001
	3.097365e+002	5.077740e+001
	3.097380e+002	5.077750e+001
	3.097383e+002	5.077751e+001
	3.097386e+002	5.077753e+001
	3.097430e+002	5.077780e+001
	3.098267e+002	5.078290e+001
	3.099355e+002	5.078953e+001
	3.099386e+002	5.078972e+001
	3.099402e+002	5.078982e+001
	3.099408e+002	5.078986e+001
	3.099410e+002	5.078987e+001
	3.099411e+002	5.078988e+001
	3.099413e+002	5.078989e+001
	3.099415e+002	5.078990e+001
	3.099417e+002	5.078991e+001
	3.099419e+002	5.078992e+001
	3.099420e+002	5.078993e+001
	3.099423e+002	5.078995e+001
	3.105542e+002	5.082724e+001
	3.106986e+002	5.083604e+001
	3.108798e+002	5.084708e+001
	3.108817e+002	5.084719e+001
	3.108992e+002	5.084826e+001
	3.109636e+002	5.085218e+001
	3.109680e+002	5.085244e+001
	3.109955e+002	5.085412e+001
	3.110755e+002	5.085899e+001
	3.112317e+002	5.086850e+001
	3.112339e+002	5.086864e+001
	3.112352e+002	5.086871e+001
	3.112377e+002	5.086886e+001
	3.119295e+002	5.091097e+001
	3.123083e+002	5.093401e+001
	3.123858e+002	5.093872e+001
	3.123873e+002	5.093882e+001
	3.123892e+002	5.093893e+001
	3.125155e+002	5.094661e+001
	3.125177e+002	5.094675e+001
	3.125189e+002	5.094682e+001
	3.125233e+002	5.094709e+001
	3.125239e+002	5.094712e+001
	3.125241e+002	5.094714e+001
	3.125244e+002	5.094715e+001
	3.125250e+002	5.094719e+001
	3.125263e+002	5.094727e+001
	3.126138e+002	5.095259e+001
	3.127413e+002	5.096034e+001
	3.127535e+002	5.096108e+001
	3.127579e+002	5.096135e+001
	3.127616e+002	5.096158e+001
	3.128675e+002	5.096802e+001
	3.129075e+002	5.097045e+001
	3.129091e+002	5.097054e+001
	3.129093e+002	5.097056e+001
	3.129103e+002	5.097062e+001
	3.129125e+002	5.097075e+001
	3.129137e+002	5.097082e+001
	3.129162e+002	5.097097e+001
	3.143087e+002	5.105556e+001
	3.149962e+002	5.109727e+001
	3.150225e+002	5.109887e+001
	3.151200e+002	5.110478e+001
	3.153200e+002	5.111691e+001
	3.153215e+002	5.111700e+001
	3.153222e+002	5.111704e+001
	3.153234e+002	5.111712e+001
	3.153259e+002	5.111727e+001
	3.159547e+002	5.115538e+001
	3.160259e+002	5.115970e+001
	3.160265e+002	5.115974e+001
	3.160270e+002	5.115977e+001
	3.160276e+002	5.115981e+001
	3.160289e+002	5.115988e+001
	3.160539e+002	5.116140e+001
	3.162076e+002	5.117071e+001
	3.162214e+002	5.117155e+001
	3.166901e+002	5.119994e+001
	3.167020e+002	5.120066e+001
	3.172839e+002	5.123589e+001
	3.173470e+002	5.123970e+001
	3.173657e+002	5.124084e+001
	3.174573e+002	5.124638e+001
	3.174579e+002	5.124642e+001
	3.174617e+002	5.124665e+001
	3.180842e+002	5.128430e+001
	3.180851e+002	5.128436e+001
	3.180932e+002	5.128485e+001
	3.181370e+002	5.128750e+001
	3.181757e+002	5.128984e+001
	3.182157e+002	5.129226e+001
	3.182173e+002	5.129235e+001
	3.182179e+002	5.129239e+001
	3.182192e+002	5.129247e+001
	3.182854e+002	5.129647e+001
	3.185029e+002	5.130962e+001
	3.185229e+002	5.131083e+001
	3.185304e+002	5.131128e+001
	3.187392e+002	5.132390e+001
	3.187414e+002	5.132404e+001
	3.187451e+002	5.132426e+001
	3.188876e+002	5.133287e+001
	3.190976e+002	5.134556e+001
	3.190992e+002	5.134565e+001
	3.190994e+002	5.134567e+001
	3.191004e+002	5.134573e+001
	3.191008e+002	5.134575e+001
	3.191027e+002	5.134587e+001
	3.191202e+002	5.134692e+001
	3.191739e+002	5.135017e+001
	3.196027e+002	5.137607e+001
	3.205764e+002	5.143484e+001
	3.209452e+002	5.145708e+001
	3.211089e+002	5.146696e+001
	3.211814e+002	5.147133e+001
	3.222627e+002	5.153648e+001
	3.227864e+002	5.156802e+001
	3.229461e+002	5.157763e+001
	3.232336e+002	5.159494e+001
	3.232393e+002	5.159527e+001
	3.233005e+002	5.159896e+001
	3.233143e+002	5.159978e+001
	3.234858e+002	5.161011e+001
	3.234864e+002	5.161015e+001
	3.234902e+002	5.161037e+001
	3.235068e+002	5.161137e+001
	3.235073e+002	5.161140e+001
	3.235092e+002	5.161151e+001
	3.240000e+002	5.164103e+001
	3.240001e+002	5.164104e+001
	3.240005e+002	5.164106e+001
	3.240024e+002	5.164117e+001
	3.240143e+002	5.164189e+001
	3.245380e+002	5.167337e+001
	3.249712e+002	5.169939e+001
	3.255074e+002	5.173160e+001
	3.258034e+002	5.174936e+001
	3.258049e+002	5.174946e+001
	3.258068e+002	5.174957e+001
	3.258243e+002	5.175062e+001
	3.270955e+002	5.182687e+001
	3.271655e+002	5.183107e+001
	3.271677e+002	5.183120e+001
	3.271715e+002	5.183142e+001
	3.273490e+002	5.184206e+001
	3.273784e+002	5.184382e+001
	3.277268e+002	5.186470e+001
	3.277743e+002	5.186755e+001
	3.277755e+002	5.186762e+001
	3.277765e+002	5.186768e+001
	3.277777e+002	5.186775e+001
	3.277802e+002	5.186790e+001
	3.279396e+002	5.187745e+001
	3.280059e+002	5.188141e+001
	3.281168e+002	5.188806e+001
	3.281176e+002	5.188811e+001
	3.281184e+002	5.188816e+001
	3.281192e+002	5.188821e+001
	3.281200e+002	5.188825e+001
	3.281208e+002	5.188830e+001
	3.281216e+002	5.188835e+001
	3.281224e+002	5.188839e+001
	3.281234e+002	5.188845e+001
	3.281521e+002	5.189017e+001
	3.285896e+002	5.191637e+001
	3.285912e+002	5.191646e+001
	3.285918e+002	5.191650e+001
	3.285974e+002	5.191683e+001
	3.287237e+002	5.192439e+001
	3.291299e+002	5.194870e+001
	3.291330e+002	5.194888e+001
	3.291368e+002	5.194911e+001
	3.292818e+002	5.195778e+001
	3.293293e+002	5.196062e+001
	3.293309e+002	5.196072e+001
	3.293315e+002	5.196075e+001
	3.293327e+002	5.196083e+001
	3.297205e+002	5.198402e+001
	3.297212e+002	5.198406e+001
	3.297220e+002	5.198411e+001
	3.297229e+002	5.198416e+001
	3.297237e+002	5.198421e+001
	3.297246e+002	5.198426e+001
	3.297254e+002	5.198431e+001
	3.297263e+002	5.198436e+001
	3.297271e+002	5.198441e+001
	3.298837e+002	5.199377e+001
	3.298839e+002	5.199379e+001
	3.298842e+002	5.199380e+001
	3.298848e+002	5.199384e+001
	3.298861e+002	5.199392e+001
	3.300036e+002	5.200094e+001
	3.300636e+002	5.200453e+001
	3.300667e+002	5.200471e+001
	3.300705e+002	5.200494e+001
	3.301455e+002	5.200942e+001
	3.301477e+002	5.200955e+001
	3.301514e+002	5.200978e+001
	3.307368e+002	5.204475e+001
	3.307373e+002	5.204478e+001
	3.307379e+002	5.204482e+001
	3.307391e+002	5.204489e+001
	3.307416e+002	5.204504e+001
	3.309466e+002	5.205729e+001
	3.309666e+002	5.205848e+001
	3.309683e+002	5.205858e+001
	3.309688e+002	5.205861e+001
	3.309706e+002	5.205872e+001
	3.309731e+002	5.205887e+001
	3.310581e+002	5.206394e+001
	3.310597e+002	5.206404e+001
	3.310603e+002	5.206407e+001
	3.310608e+002	5.206410e+001
	3.310616e+002	5.206415e+001
	3.310619e+002	5.206417e+001
	3.310625e+002	5.206421e+001
	3.310638e+002	5.206428e+001
	3.310813e+002	5.206532e+001
	3.315788e+002	5.209502e+001
	3.315900e+002	5.209569e+001
	3.316578e+002	5.209974e+001
	3.316584e+002	5.209978e+001
	3.316586e+002	5.209979e+001
	3.316586e+002	5.209979e+001
	3.316587e+002	5.209979e+001
	3.316587e+002	5.209980e+001
	3.316588e+002	5.209980e+001
	3.316589e+002	5.209980e+001
	3.316593e+002	5.209983e+001
	3.316612e+002	5.209994e+001
	3.316887e+002	5.210158e+001
	3.319287e+002	5.211590e+001
	3.319309e+002	5.211604e+001
	3.319346e+002	5.211626e+001
	3.322609e+002	5.213572e+001
	3.322653e+002	5.213598e+001
	3.322740e+002	5.213650e+001
	3.322959e+002	5.213781e+001
	3.323068e+002	5.213846e+001
	3.325668e+002	5.215396e+001
	3.325690e+002	5.215409e+001
	3.325692e+002	5.215410e+001
	3.325693e+002	5.215411e+001
	3.325694e+002	5.215412e+001
	3.325697e+002	5.215414e+001
	3.325698e+002	5.215414e+001
	3.325700e+002	5.215415e+001
	3.325703e+002	5.215417e+001
	3.325709e+002	5.215421e+001
	3.325711e+002	5.215422e+001
	3.325711e+002	5.215422e+001
	3.325714e+002	5.215423e+001
	3.325716e+002	5.215425e+001
	3.325719e+002	5.215426e+001
	3.325721e+002	5.215428e+001
	3.325723e+002	5.215429e+001
	3.325726e+002	5.215431e+001
	3.325728e+002	5.215432e+001
	3.325747e+002	5.215443e+001
	3.325772e+002	5.215458e+001
	3.326734e+002	5.216032e+001
	3.327347e+002	5.216397e+001
	3.327366e+002	5.216408e+001
	3.327441e+002	5.216453e+001
	3.329716e+002	5.217809e+001
	3.330891e+002	5.218509e+001
	3.335566e+002	5.221295e+001
	3.337553e+002	5.222478e+001
	3.340141e+002	5.224019e+001
	3.341141e+002	5.224614e+001
	3.341166e+002	5.224629e+001
	3.341174e+002	5.224634e+001
	3.341270e+002	5.224692e+001
	3.346045e+002	5.227534e+001
	3.346908e+002	5.228047e+001
	3.347020e+002	5.228114e+001
	3.348658e+002	5.229088e+001
	3.348920e+002	5.229244e+001
	3.350624e+002	5.230257e+001
	3.350630e+002	5.230261e+001
	3.350638e+002	5.230266e+001
	3.350647e+002	5.230271e+001
	3.350655e+002	5.230276e+001
	3.350664e+002	5.230281e+001
	3.350672e+002	5.230286e+001
	3.350681e+002	5.230291e+001
	3.350689e+002	5.230296e+001
	3.352027e+002	5.231092e+001
	3.356377e+002	5.233678e+001
	3.360855e+002	5.236340e+001
	3.360861e+002	5.236343e+001
	3.360866e+002	5.236346e+001
	3.360884e+002	5.236357e+001
	3.360894e+002	5.236363e+001
	3.360906e+002	5.236370e+001
	3.360931e+002	5.236385e+001
	3.361125e+002	5.236500e+001
	3.361213e+002	5.236552e+001
	3.363900e+002	5.238148e+001
	3.363910e+002	5.238154e+001
	3.363920e+002	5.238160e+001
	3.363930e+002	5.238166e+001
	3.363939e+002	5.238172e+001
	3.363949e+002	5.238178e+001
	3.363959e+002	5.238184e+001
	3.363969e+002	5.238190e+001
	3.364750e+002	5.238654e+001
	3.374738e+002	5.244583e+001
	3.376313e+002	5.245517e+001
	3.383488e+002	5.249773e+001
	3.388163e+002	5.252544e+001
	3.389488e+002	5.253329e+001
	3.392500e+002	5.255113e+001
	3.393525e+002	5.255721e+001
	3.394756e+002	5.256450e+001
	3.398294e+002	5.258544e+001
	3.398656e+002	5.258759e+001
	3.398678e+002	5.258772e+001
	3.399066e+002	5.259001e+001
	3.404153e+002	5.262012e+001
	3.404164e+002	5.262019e+001
	3.404186e+002	5.262032e+001
	3.404211e+002	5.262046e+001
	3.404749e+002	5.262364e+001
	3.405052e+002	5.262543e+001
	3.405058e+002	5.262547e+001
	3.405095e+002	5.262569e+001
	3.405733e+002	5.262947e+001
	3.406533e+002	5.263420e+001
	3.406564e+002	5.263438e+001
	3.406602e+002	5.263461e+001
	3.407852e+002	5.264200e+001
	3.407877e+002	5.264215e+001
	3.407884e+002	5.264219e+001
	3.407888e+002	5.264221e+001
	3.407894e+002	5.264225e+001
	3.407931e+002	5.264247e+001
	3.408481e+002	5.264572e+001
	3.414344e+002	5.268039e+001
	3.414371e+002	5.268054e+001
	3.414397e+002	5.268070e+001
	3.414424e+002	5.268086e+001
	3.414451e+002	5.268102e+001
	3.414478e+002	5.268118e+001
	3.414505e+002	5.268133e+001
	3.414531e+002	5.268149e+001
	3.417119e+002	5.269678e+001
	3.417806e+002	5.270085e+001
	3.417822e+002	5.270094e+001
	3.417824e+002	5.270095e+001
	3.417828e+002	5.270098e+001
	3.417830e+002	5.270099e+001
	3.417833e+002	5.270100e+001
	3.418729e+002	5.270630e+001
	3.418798e+002	5.270671e+001
	3.419948e+002	5.271350e+001
	3.420636e+002	5.271756e+001
	3.422704e+002	5.272978e+001
	3.423254e+002	5.273303e+001
	3.423270e+002	5.273312e+001
	3.423289e+002	5.273323e+001
	3.423314e+002	5.273338e+001
	3.424826e+002	5.274231e+001
	3.425801e+002	5.274807e+001
	3.427876e+002	5.276032e+001
	3.429701e+002	5.277109e+001
	3.430426e+002	5.277537e+001
	3.432601e+002	5.278820e+001
	3.436651e+002	5.281210e+001
	3.446445e+002	5.286983e+001
	3.446514e+002	5.287023e+001
	3.453164e+002	5.290940e+001
	3.453851e+002	5.291345e+001
	3.453859e+002	5.291350e+001
	3.453865e+002	5.291353e+001
	3.453868e+002	5.291355e+001
	3.453874e+002	5.291359e+001
	3.453886e+002	5.291366e+001
	3.458411e+002	5.294030e+001
	3.462011e+002	5.296148e+001
	3.464502e+002	5.297613e+001
	3.464510e+002	5.297618e+001
	3.464557e+002	5.297645e+001
	3.469257e+002	5.300409e+001
	3.477244e+002	5.305103e+001
	3.481138e+002	5.307390e+001
	3.481154e+002	5.307399e+001
	3.481160e+002	5.307403e+001
	3.481197e+002	5.307425e+001
	3.485785e+002	5.310118e+001
	3.485804e+002	5.310129e+001
	3.486479e+002	5.310525e+001
	3.488166e+002	5.311515e+001
	3.498888e+002	5.317804e+001
	3.498910e+002	5.317817e+001
	3.499035e+002	5.317890e+001
	3.499101e+002	5.317928e+001
	3.499119e+002	5.317939e+001
	3.499144e+002	5.317954e+001
	3.499707e+002	5.318284e+001
	3.500982e+002	5.319031e+001
	3.501026e+002	5.319057e+001
	3.501038e+002	5.319064e+001
	3.501069e+002	5.319082e+001
	3.501113e+002	5.319108e+001
	3.501151e+002	5.319130e+001
	3.503876e+002	5.320727e+001
	3.507751e+002	5.322997e+001
	3.511069e+002	5.324940e+001
	3.511079e+002	5.324946e+001
	3.511116e+002	5.324968e+001
	3.513254e+002	5.326219e+001
	3.513322e+002	5.326259e+001
	3.513747e+002	5.326508e+001
	3.521969e+002	5.331319e+001
	3.523794e+002	5.332386e+001
	3.525407e+002	5.333329e+001
	3.533257e+002	5.337917e+001
	3.533282e+002	5.337931e+001
	3.533290e+002	5.337936e+001
	3.533299e+002	5.337941e+001
	3.533301e+002	5.337943e+001
	3.533302e+002	5.337943e+001
	3.533303e+002	5.337944e+001
	3.533309e+002	5.337947e+001
	3.533312e+002	5.337949e+001
	3.533331e+002	5.337960e+001
	3.534393e+002	5.338581e+001
	3.537493e+002	5.340391e+001
	3.537496e+002	5.340393e+001
	3.537497e+002	5.340393e+001
	3.537499e+002	5.340395e+001
	3.537502e+002	5.340396e+001
	3.537508e+002	5.340400e+001
	3.537520e+002	5.340407e+001
	3.537545e+002	5.340422e+001
	3.537708e+002	5.340517e+001
	3.537717e+002	5.340522e+001
	3.537755e+002	5.340544e+001
	3.538605e+002	5.341040e+001
	3.545280e+002	5.344937e+001
	3.548342e+002	5.346724e+001
	3.549430e+002	5.347358e+001
	3.552817e+002	5.349334e+001
	3.552905e+002	5.349385e+001
	3.553255e+002	5.349589e+001
	3.557586e+002	5.352114e+001
	3.559986e+002	5.353513e+001
	3.563124e+002	5.355340e+001
	3.563139e+002	5.355349e+001
	3.563158e+002	5.355360e+001
	3.565417e+002	5.356676e+001
	3.569592e+002	5.359107e+001
	3.574030e+002	5.361690e+001
	3.574567e+002	5.362003e+001
	3.579105e+002	5.364642e+001
	3.587067e+002	5.369271e+001
	3.588661e+002	5.370198e+001
	3.596620e+002	5.374821e+001
	3.596689e+002	5.374861e+001
	3.597927e+002	5.375579e+001
	3.599214e+002	5.376327e+001
	3.599236e+002	5.376339e+001
	3.599241e+002	5.376342e+001
	3.599247e+002	5.376346e+001
	3.599259e+002	5.376353e+001
	3.604972e+002	5.379668e+001
	3.609272e+002	5.382162e+001
	3.609291e+002	5.382173e+001
	3.609322e+002	5.382191e+001
	3.609359e+002	5.382213e+001
	3.610322e+002	5.382771e+001
	3.611334e+002	5.383358e+001
	3.618909e+002	5.387748e+001
	3.623447e+002	5.390376e+001
	3.629566e+002	5.393919e+001
	3.629603e+002	5.393940e+001
	3.630041e+002	5.394193e+001
	3.632666e+002	5.395712e+001
	3.633328e+002	5.396096e+001
	3.633359e+002	5.396114e+001
	3.633397e+002	5.396135e+001
	3.634134e+002	5.396562e+001
	3.644203e+002	5.402384e+001
	3.644428e+002	5.402514e+001
	3.647853e+002	5.404493e+001
	3.648641e+002	5.404948e+001
	3.652163e+002	5.406982e+001
	3.655219e+002	5.408746e+001
	3.657169e+002	5.409872e+001
	3.662719e+002	5.413074e+001
	3.662775e+002	5.413107e+001
	3.662850e+002	5.413150e+001
	3.668075e+002	5.416163e+001
	3.671213e+002	5.417972e+001
	3.672288e+002	5.418592e+001
	3.673388e+002	5.419225e+001
	3.682638e+002	5.424553e+001
	3.682706e+002	5.424593e+001
	3.683656e+002	5.425140e+001
	3.688506e+002	5.427931e+001
	3.688522e+002	5.427940e+001
	3.688541e+002	5.427951e+001
	3.690603e+002	5.429138e+001
	3.691347e+002	5.429565e+001
	3.691422e+002	5.429609e+001
	3.695284e+002	5.431830e+001
	3.695722e+002	5.432082e+001
